1685,81808175,81748154,81818178,8205
1188,81788174,81748155,81808176,8202
1143,81818173,81748157,81818178,8204
1550,81808175,81748154,81818177,8204
2363,81818177,81768157,81798178,8205
3556,81798171,81738155,81808177,8204
5024,81808175,81758156,81818177,8204
6682,81798174,81738154,81808177,8203
8459,81818171,81758156,81798176,8202
10190,81798177,81768154,81828178,8200
11812,81808173,81728155,81798179,8203
13206,81818171,81758154,81818177,8203
14267,81828175,81768152,81808178,8203
14963,81778173,81758157,81808177,8201
15225,81828171,81748154,81798180,8202
15047,81808175,81748155,81838181,8203
14436,81798171,81758152,81818177,8203
13428,81808174,81748153,81808178,8204
12089,81808173,81768156,81818177,8204
10513,81798175,81738155,81798178,8203
8791,81788174,81758157,81818178,8201
7010,81788172,81758154,81818178,8201
5318,81818174,81778154,81808177,8203
3796,81818174,81718154,81798178,8205
2566,81808171,81768157,81828175,8205
1674,81788174,81758156,81828178,8203
1186,81808174,81748153,81808178,8204
1153,81818173,81768154,81798180,8205
1550,81808175,81758152,81818176,8201
2362,81818176,81718155,81818180,8204
3556,81798174,81768155,81828179,8204
5016,81818171,81758155,81808178,8205
6698,81818173,81728156,81818175,8202
8449,81818171,81758155,81818179,8203
10198,81788175,81758157,81818178,8204
11813,81798174,81748156,81808176,8203
13198,81798173,81758156,81798176,8202
14270,81818173,81728154,81768177,8202
14957,81808172,81748155,81828178,8203
15224,81838173,81758155,81798177,8205
15039,81798175,81738152,81798175,8204
14433,81818173,81748155,81808176,8204
13429,81798175,81758154,81818178,8205
12098,81828174,81778155,81838178,8204
10506,81808173,81738154,81798179,8203
8790,81798173,81738154,81788179,8204
7011,81798172,81758156,81838177,8203
5318,81798173,81768154,81808175,8202
3801,81818173,81748154,81828177,8205
2563,81798172,81758156,81798179,8202
1668,81828170,81738155,81828176,8204
1203,81798175,81748156,81808178,8204
1146,81808173,81738154,81818176,8204
1550,81808174,81738155,81808178,8204
2360,81818173,81768154,81828176,8203
3549,81788173,81758156,81828175,8204
5024,81808171,81768155,81808180,8204
6693,81838174,81758152,81818178,8202
8461,81798174,81778155,81818178,8200
10206,81808169,81768153,81808176,8203
11817,81778174,81768155,81808179,8205
13204,81818173,81758155,81818178,8203
14270,81838172,81738155,81798178,8203
14957,81828175,81758152,81828175,8204
15224,81818173,81758154,81808179,8204
15041,81788175,81748156,81798178,8201
14434,81818175,81758153,81808176,8205
13429,81808176,81758156,81818178,8201
12089,81808174,81758156,81818178,8205
10512,81788172,81748154,81838176,8203
8786,81788172,81758154,81818179,8203
7010,81808175,81758154,81808177,8203
5312,81828173,81748156,81808177,8203
3796,81818175,81738157,81808178,8204
2562,81828174,81758153,81828177,8205
1671,81788173,81768156,81808177,8202
1185,81818172,81748154,81798176,8205
1154,81798173,81738156,81798176,8205
1550,81818175,81768156,81808178,8203
2368,81798173,81748155,81808179,8204
3552,81828175,81748154,81798177,8206
5026,81808173,81768155,81828177,8202
6697,81838174,81758155,81818178,8204
8459,81798172,81758156,81818176,8203
10196,81808173,81758154,81828177,8204
11820,81818176,81768155,81818178,8203
13204,81808173,81738156,81818180,8202
14267,81808174,81788155,81798177,8202
14957,81838173,81748154,81788178,8203
15208,81818171,81758157,81808178,8204
15046,81828173,81738156,81798178,8204
14426,81828174,81778155,81818179,8202
13428,81808173,81748156,81838179,8204
12092,81808171,81738155,81818180,8206
10520,81808170,81748152,81808177,8201
8772,81808173,81788155,81818177,8206
7010,81808171,81768156,81828179,8204
5313,81788174,81758157,81818176,8204
3806,81798174,81728154,81828179,8204
2555,81808174,81768156,81838180,8204
1666,81798176,81748156,81788178,8203
1185,81798173,81748154,81828177,8205
1154,81808172,81768155,81788175,8203
1556,81828176,81738155,81828177,8204
2371,81828174,81768156,81798178,8202
3544,81778173,81748155,81818177,8200
5021,81798174,81748153,81818176,8205
6693,81808172,81758155,81788177,8203
8459,81808176,81738154,81838177,8204
10209,81808175,81768154,81828177,8202
11810,81808174,81728155,81798177,8203
13210,81808173,81758157,81798177,8201
14277,81818174,81748154,81818177,8205
14958,81778174,81748153,81818177,8203
15224,81798173,81768153,81818177,8203
15034,81808175,81738153,81808178,8204
14438,81798175,81768155,81838178,8204
13418,81818175,81758156,81838177,8205
12096,81788176,81748153,81818177,8203
10506,81798175,81758156,81808176,8202
8780,81808173,81758155,81818178,8203
7021,81818174,81748154,81808179,8202
5316,81798174,81738155,81838178,8204
3798,81798171,81758156,81808177,8202
2563,81818174,81738154,81808179,8201
1674,81818174,81748155,81838179,8204
1192,81828174,81748155,81828177,8203
1144,81788174,81758157,81808177,8204
1543,81798173,81768157,81798178,8206
2370,81818173,81728155,81818181,8205
3554,81818176,81748155,81798177,8204
5030,81808174,81748158,81778175,8204
6703,81828174,81768157,81798177,8203
8464,81788175,81758155,81818177,8203
10208,81838174,81738157,81828178,8203
11811,81818172,81758155,81818177,8205
13212,81808172,81748156,81818177,8202
14273,81808173,81768156,81808177,8204
14959,81798174,81748154,81808180,8204
15216,81818172,81738155,81808178,8203
15042,81818175,81738158,81828175,8203
14436,81808172,81738154,81788178,8202
13422,81818172,81748156,81828176,8204
12096,81798172,81758154,81798175,8204
10502,81808171,81758158,81818176,8205
8782,81808174,81758150,81818178,8204
7008,81798174,81728155,81808177,8205
5310,81818173,81728154,81818179,8204
3800,81828176,81748154,81818176,8205
2567,81788174,81758158,81818178,8203
1667,81808172,81748157,81818178,8205
1202,81788173,81738154,81788180,8204
1145,81818175,81728156,81808178,8204
1549,81818177,81748154,81828177,8204
2369,81838175,81758157,81828176,8203
3555,81818175,81758155,81828176,8203
5029,81808171,81758154,81808180,8203
6697,81818176,81738154,81818176,8202
8469,81808173,81728155,81838177,8200
10211,81828175,81758156,81788179,8203
11824,81808174,81728155,81818177,8205
13201,81798173,81718156,81808177,8202
14275,81808171,81768155,81818177,8204
14961,81818173,81748155,81818178,8202
15225,81798174,81728153,81808177,8204
15042,81818174,81718156,81818177,8203
14424,81828175,81748154,81828175,8206
13431,81788170,81738155,81808178,8203
12083,81808172,81778154,81828179,8206
10509,81798173,81758156,81828176,8203
8778,81798175,81758154,81798176,8206
7012,81828175,81758157,81828178,8203
5308,81798172,81748155,81808178,8203
3801,81778174,81748154,81808176,8202
2552,81818172,81758154,81828178,8204
1666,81808173,81728155,81798178,8202
1191,81808174,81738155,81808177,8204
1143,81808173,81768154,81798179,8204
1553,81818175,81738154,81798178,8207
2369,81818176,81748157,81818177,8203
3559,81798174,81748157,81808178,8205
5034,81838171,81758155,81788175,8203
6703,81818174,81758156,81798178,8203
8462,81808175,81768154,81818178,8203
10208,81788174,81748156,81828177,8203
11827,81798173,81748152,81798174,8204
13204,81808175,81748158,81818179,8203
14272,81808173,81778157,81838178,8205
14951,81798173,81748155,81818176,8205
15228,81828172,81748153,81808178,8203
15038,81808174,81738156,81808177,8204
14433,81818175,81748156,81838179,8203
13431,81818172,81738153,81828178,8205
12077,81808175,81748155,81798176,8205
10502,81838175,81738156,81798175,8204
8774,81818177,81768155,81808179,8203
7008,81808174,81778156,81818176,8203
5311,81798173,81738156,81818176,8203
3787,81818172,81768153,81818178,8205
2553,81808174,81788155,81818177,8203
1661,81808174,81748155,81828178,8205
1190,81798173,81758155,81818178,8203
1158,81808172,81748155,81788177,8205
1551,81818174,81758155,81808176,8204
2371,81818174,81748156,81808178,8206
3549,81798178,81738155,81828178,8203
5029,81788174,81768154,81818179,8205
6698,81798172,81758155,81828178,8205
8459,81828175,81768155,81818177,8204
10204,81818174,81768154,81838177,8203
11823,81798173,81728156,81808177,8202
13200,81818175,81758155,81798175,8203
14267,81828173,81778155,81818177,8204
14960,81808171,81748155,81778177,8203
15227,81808174,81748152,81838178,8203
15044,81768173,81748156,81778179,8204
14423,81808174,81748153,81808176,8203
13422,81808175,81768156,81808180,8202
12082,81798172,81748153,81818178,8204
10511,81818174,81748154,81778177,8203
8773,81798173,81758154,81818178,8204
7003,81828171,81738158,81828179,8205
5303,81818173,81758153,81808178,8204
3795,81798172,81768157,81808178,8201
2553,81798174,81768156,81808179,8201
1662,81818175,81748157,81818178,8202
1194,81828172,81758154,81808177,8204
1148,81828174,81758154,81828176,8202
1545,81788172,81728154,81818177,8203
2378,81798173,81758158,81838175,8203
3562,81818174,81748156,81798176,8201
5037,81798173,81758157,81828177,8203
6707,81808176,81768154,81788179,8204
8456,81818174,81748156,81818181,8203
10215,81828171,81768152,81798178,8205
11825,81808175,81738155,81798178,8203
13214,81798175,81798154,81808174,8202
14270,81808174,81748155,81798175,8202
14963,81808172,81748157,81798178,8204
15219,81818173,81738154,81808175,8206
15044,81798176,81738154,81808178,8202
14428,81808171,81748157,81798178,8205
13422,81828174,81738155,81828178,8203
12090,81808174,81738155,81808176,8203
10507,81788173,81738154,81808178,8205
8772,81828173,81758154,81808177,8203
7003,81808176,81748154,81818176,8204
5309,81838175,81738157,81808176,8203
3788,81818172,81758155,81828177,8204
2560,81798174,81768154,81818179,8203
1661,81828175,81758153,81808179,8203
1188,81808173,81748156,81808179,8205
1149,81788173,81768154,81828176,8204
1556,81808174,81748157,81828179,8205
2380,81828173,81758157,81808177,8202
3556,81798173,81748157,81808179,8205
5033,81798174,81748156,81818176,8204
6707,81818174,81748156,81788177,8205
8466,81808173,81758155,81828175,8202
10219,81788173,81748156,81808179,8201
11825,81808173,81758157,81818177,8203
13208,81798173,81718154,81798177,8205
14266,81808174,81758153,81818177,8206
14964,81828175,81748156,81788177,8202
15221,81808173,81758156,81838174,8205
15034,81798172,81748156,81818177,8203
14424,81818173,81738157,81808178,8204
13425,81798174,81758156,81798177,8203
12083,81818172,81748154,81818178,8205
10496,81808174,81738156,81808179,8203
8774,81818175,81758154,81798177,8201
6998,81828171,81748156,81798177,8201
5306,81818175,81768155,81828177,8203
3800,81808173,81768153,81828178,8202
2543,81798174,81738156,81818179,8206
1672,81808172,81758155,81818177,8203
1178,81818176,81748155,81818179,8202
1156,81808174,81758155,81818180,8203
1549,81798175,81728155,81788178,8204
2376,81798173,81778155,81818175,8202
3573,81788172,81748156,81838176,8204
5024,81838173,81768154,81798177,8203
6706,81808175,81738154,81788180,8203
8469,81828173,81738154,81808178,8202
10217,81818174,81738156,81818175,8202
11818,81818175,81748153,81818177,8202
13208,81808175,81738153,81818175,8205
14272,81828173,81728157,81818178,8204
14954,81828173,81728155,81818177,8204
15223,81818173,81728154,81838178,8204
15039,81808174,81778156,81808179,8202
14430,81818172,81758155,81818180,8202
13420,81798175,81738154,81808179,8205
12079,81818174,81748156,81818177,8205
10503,81798172,81748154,81808177,8204
8757,81818171,81748155,81818179,8204
6997,81808173,81748155,81818177,8205
5313,81818175,81738153,81848178,8204
3795,81818173,81758156,81798180,8202
2552,81818173,81768155,81798177,8202
1660,81818172,81768154,81808176,8203
1186,81798176,81728157,81798175,8205
1153,81798174,81768156,81808179,8204
1562,81788174,81748154,81808178,8205
2381,81798173,81748156,81808180,8202
3563,81798171,81768155,81808179,8206
5030,81828176,81758156,81838178,8204
6711,81818173,81758156,81838178,8204
8467,81838173,81758156,81818177,8202
10217,81798176,81758154,81808177,8205
11826,81778176,81728156,81828177,8203
13210,81818175,81768156,81818179,8204
14277,81808174,81728154,81808177,8204
14971,81808172,81748155,81818176,8205
15224,81808173,81748153,81818177,8203
15043,81808174,81758155,81828178,8203
14425,81798172,81758156,81808177,8202
13421,81788174,81748158,81808176,8203
12085,81838173,81758154,81808176,8203
10501,81828172,81748155,81818180,8204
8774,81798171,81758156,81828178,8203
6995,81808176,81758156,81828177,8203
5312,81798175,81758156,81818176,8204
3785,81798173,81748154,81808177,8203
2555,81818171,81738156,81828179,8204
1663,81808173,81758152,81788178,8204
1183,81778172,81738158,81828179,8203
1150,81818172,81718154,81838177,8198
1554,81808176,81748157,81808177,8202
2367,81798170,81748153,81808177,8203
3563,81778174,81748153,81808177,8204
5034,81818176,81728154,81798176,8203
6707,81788174,81758155,81798176,8204
8460,81798174,81738155,81808177,8204
10211,81808175,81748153,81838177,8202
11831,81788174,81738154,81828177,8202
13205,81828173,81748156,81818176,8204
14284,81808172,81748153,81828176,8203
14960,81808173,81748156,81798178,8203
15221,81798171,81708155,81818178,8203
15038,81778173,81768153,81818179,8202
14425,81838174,81748157,81828176,8203
13418,81808173,81738158,81828176,8205
12074,81798172,81748156,81808174,8202
10492,81818175,81738155,81818177,8204
8773,81808171,81758157,81828177,8204
7002,81818174,81748155,81808179,8203
5305,81818172,81768153,81818179,8202
3789,81818173,81758155,81808177,8202
2550,81848174,81728156,81808177,8202
1669,81808172,81748158,81828178,8204
1185,81828177,81738154,81808179,8205
1160,81828175,81748154,81808178,8205
1555,81788174,81748156,81788177,8203
2376,81818177,81758154,81808178,8202
3560,81808174,81748155,81828179,8205
5038,81778174,81768155,81828178,8205
6698,81798172,81758155,81808178,8205
8473,81838171,81738152,81798176,8204
10210,81788175,81738158,81818177,8203
11833,81818174,81758156,81808179,8203
13213,81808173,81768155,81818177,8204
14269,81798171,81738158,81818180,8202
14960,81788172,81748154,81828178,8204
15219,81798172,81748154,81808178,8204
15036,81798175,81738153,81798177,8201
14419,81808175,81758155,81818177,8203
13409,81798174,81738156,81818179,8202
12085,81798174,81748153,81808178,8205
10498,81808172,81748156,81838177,8203
8766,81808175,81738157,81828177,8203
6999,81808174,81768155,81838177,8201
5298,81818174,81748156,81798177,8204
3797,81788175,81758153,81818177,8202
2549,81798175,81748154,81818178,8203
1668,81828174,81768154,81828175,8203
1195,81808176,81738155,81838177,8204
1154,81818177,81728154,81828178,8204
1558,81808176,81768155,81808177,8203
2386,81818173,81748155,81818178,8204
3564,81828173,81738156,81798177,8203
5040,81798174,81748157,81818177,8200
6709,81808172,81768156,81818175,8204
8479,81788174,81758154,81808177,8206
10210,81818171,81738158,81798177,8206
11834,81818174,81748155,81838177,8204
13209,81778173,81778158,81808179,8204
14278,81828174,81758153,81818179,8203
14950,81828174,81758155,81798178,8201
15228,81798175,81748151,81828177,8204
15036,81828174,81758154,81818175,8205
14424,81808172,81758155,81828178,8203
13413,81798173,81748155,81808176,8202
12067,81808173,81728156,81828178,8203
10503,81798173,81748157,81838179,8203
8769,81838173,81758156,81788177,8205
7007,81818174,81768155,81818175,8203
5293,81818172,81758157,81828178,8205
3788,81828175,81768152,81808178,8203
2550,81818175,81758155,81808177,8205
1661,81818174,81758153,81788179,8203
1193,81788171,81748155,81788178,8203
1151,81778173,81758155,81828174,8204
1560,81818171,81768155,81808178,8202
2374,81798174,81748153,81808176,8202
3569,81828173,81748154,81798176,8203
5043,81828173,81758153,81828181,8203
6710,81808175,81748158,81808179,8204
8482,81798173,81728153,81818178,8204
10212,81818174,81738156,81818181,8203
11835,81818172,81768154,81818178,8200
13212,81818174,81758155,81818177,8203
14274,81788173,81748155,81808177,8205
14964,81808174,81748154,81818177,8202
15224,81778173,81768154,81818176,8205
15035,81808173,81748156,81808175,8202
14427,81798174,81748158,81808179,8205
13409,81828174,81728154,81818178,8204
12074,81808172,81738157,81798177,8205
10481,81818175,81738155,81818177,8202
8761,81828173,81748155,81828177,8204
6987,81788174,81758155,81818179,8203
5304,81818174,81758156,81828177,8204
3791,81818176,81728155,81798178,8204
2550,81828171,81768157,81818176,8205
1663,81798172,81778155,81848175,8203
1188,81798172,81758155,81818179,8203
1151,81808177,81768154,81808177,8202
1555,81798175,81758154,81798176,8203
2379,81818173,81718154,81838179,8203
3570,81818176,81708156,81808179,8205
5035,81808174,81758153,81828176,8205
6720,81778173,81758154,81838176,8204
8469,81818173,81748153,81818179,8200
10227,81828174,81728155,81818179,8204
11829,81798176,81768156,81808178,8205
13225,81828175,81748157,81818176,8204
14277,81828176,81768153,81808176,8207
14960,81808172,81758155,81828178,8202
15224,81798176,81758155,81798177,8204
15032,81808173,81758153,81798176,8201
14422,81788175,81768154,81828176,8203
13405,81818173,81758154,81798176,8203
12073,81818175,81728158,81818178,8203
10495,81808171,81748155,81798177,8206
8763,81808176,81768155,81818178,8203
6994,81808175,81738156,81798177,8205
5302,81808177,81768156,81788176,8206
3786,81798173,81748155,81808177,8203
2553,81828172,81738155,81808176,8205
1654,81808173,81748154,81848179,8203
1200,81818174,81738156,81798178,8203
1147,81808174,81718155,81798176,8203
1556,81808175,81748155,81808177,8202
2379,81808173,81758154,81818175,8205
3569,81808175,81768154,81828178,8201
5046,81788175,81758155,81808176,8204
6707,81818176,81728153,81808179,8201
8481,81808174,81748157,81818176,8202
10221,81818175,81748155,81838176,8203
11838,81838176,81748156,81818180,8202
13212,81808174,81758155,81818177,8204
14287,81828173,81778153,81848176,8204
14959,81818172,81738156,81828178,8203
15229,81808174,81748155,81828179,8203
15042,81818174,81718155,81818176,8203
14427,81798172,81748154,81818180,8204
13412,81798176,81748156,81798180,8205
12066,81808173,81738154,81818178,8202
10492,81818175,81758156,81808178,8204
8757,81798174,81748155,81818177,8203
6991,81808173,81728156,81818176,8204
5295,81808175,81748158,81808178,8203
3781,81818173,81738154,81798177,8203
2545,81798173,81728155,81818176,8202
1664,81808172,81758155,81798177,8203
1182,81808172,81748155,81818177,8203
1154,81798173,81738155,81818176,8201
1563,81798173,81748155,81828177,8204
2379,81818175,81768154,81808178,8205
3573,81808173,81758157,81828177,8203
5041,81808174,81728153,81808177,8205
6720,81808173,81738156,81818180,8206
8477,81808175,81758153,81798177,8205
10225,81798172,81748155,81808178,8203
11834,81798172,81758155,81828178,8202
13222,81808174,81758156,81808177,8202
14279,81838175,81728153,81808179,8203
14969,81818173,81738156,81828179,8201
15219,81828176,81748158,81818176,8204
15036,81798173,81748155,81798179,8204
14412,81848173,81748155,81798178,8202
13407,81828174,81738154,81818177,8204
12070,81828175,81758154,81818176,8205
10490,81828172,81768154,81808175,8203
8755,81818176,81738158,81788175,8204
6996,81808175,81748155,81818177,8204
5285,81788174,81758156,81838178,8206
3788,81828176,81748156,81808178,8203
2541,81798173,81748155,81838178,8203
1668,81808172,81758155,81808178,8204
1188,81818172,81768154,81818178,8201
1145,81808175,81728155,81798179,8201
1562,81828174,81758155,81818178,8202
2386,81818173,81748153,81798176,8202
3572,81808175,81718156,81798178,8203
5053,81818171,81718156,81788177,8203
6712,81798174,81748155,81848176,8205
8482,81808174,81748156,81808177,8205
10222,81808172,81768155,81818178,8203
11840,81828172,81758156,81818181,8203
13213,81798171,81738156,81768178,8204
14283,81798173,81758157,81798179,8205
14959,81808173,81738157,81828179,8205
15221,81808172,81718155,81808175,8202
15030,81808173,81758156,81818176,8203
14423,81828175,81758155,81828177,8203
13411,81808172,81758154,81818178,8201
12080,81828173,81748155,81798177,8205
10493,81798174,81748154,81798178,8201
8756,81818174,81748154,81808177,8206
6985,81808173,81738157,81838176,8202
5296,81808175,81768155,81798178,8206
3772,81798175,81758154,81828178,8206
2545,81798173,81748156,81828178,8205
1663,81828171,81768152,81808181,8203
1192,81808173,81738156,81818175,8203
1148,81828174,81748154,81808177,8204
1561,81828172,81738155,81828176,8202
2380,81818173,81728154,81828177,8204
3575,81788174,81758155,81818178,8203
5045,81808174,81738154,81838178,8203
6724,81828173,81738158,81838180,8202
8480,81808172,81748155,81818179,8202
10230,81828174,81788155,81808178,8202
11838,81818173,81758156,81818179,8203
13222,81798173,81738151,81808175,8203
14281,81818172,81748155,81798177,8205
14961,81828175,81768154,81828177,8204
15210,81828171,81738155,81818177,8205
15026,81798175,81758157,81828180,8205
14417,81818172,81758155,81818179,8205
13411,81788173,81748153,81808178,8203
12061,81798174,81748157,81818178,8203
10492,81808174,81758156,81808177,8205
8751,81808172,81748156,81828178,8203
6985,81798173,81738153,81828177,8201
5295,81828175,81768154,81798177,8204
3787,81818175,81728157,81818180,8204
2545,81808174,81758155,81818179,8203
1661,81808175,81738155,81828177,8203
1181,81798175,81748155,81808180,8203
1163,81818175,81758153,81818176,8202
1559,81798176,81768155,81808176,8204
2382,81808172,81738158,81798177,8203
3572,81818173,81738156,81818178,8205
5053,81808172,81728155,81808175,8203
6721,81808174,81748151,81808177,8202
8481,81818173,81768153,81828178,8205
10222,81798174,81768155,81798176,8205
11836,81808173,81748153,81848179,8203
13218,81828174,81758157,81818175,8204
14285,81788174,81738155,81808179,8203
14964,81798172,81758156,81818176,8203
15228,81818173,81758154,81808178,8202
15037,81808173,81748155,81828176,8206
14412,81808174,81768157,81808176,8202
13407,81808175,81738154,81798178,8203
12072,81798175,81758155,81828180,8203
10488,81808173,81768153,81838179,8203
8760,81798173,81738155,81798178,8205
6978,81818176,81788154,81798178,8200
5298,81778172,81768155,81808176,8203
3777,81788173,81738154,81828177,8203
2539,81818173,81768154,81818176,8204
1659,81808173,81738156,81818179,8204
1189,81818173,81738155,81808178,8204
1152,81828173,81768155,81798178,8201
1565,81808174,81748156,81808178,8205
2386,81818172,81758154,81818178,8206
3572,81828173,81758156,81808180,8204
5037,81798173,81738157,81808179,8203
6721,81818176,81748155,81798177,8203
8484,81798176,81758157,81808177,8202
10220,81808174,81748153,81808177,8202
11840,81818173,81748152,81798175,8203
13223,81818174,81758155,81798176,8204
14282,81788174,81748157,81818177,8202
14969,81818172,81768155,81838177,8203
15228,81798172,81758155,81818177,8204
15017,81848175,81738152,81818177,8205
14419,81818172,81758154,81828179,8200
13421,81808173,81748157,81808178,8204
12068,81818172,81718154,81828176,8202
10495,81818174,81748157,81808178,8203
8747,81808173,81758155,81788178,8204
6996,81788172,81768154,81808178,8201
5292,81818174,81758153,81828174,8202
3777,81828172,81758154,81828177,8203
2547,81818172,81748155,81808176,8204
1665,81808174,81728155,81818177,8203
1191,81818173,81738156,81818176,8202
1157,81798173,81758156,81788178,8199
1561,81828173,81748154,81828175,8203
2379,81808175,81748157,81798177,8205
3580,81808174,81748155,81788178,8204
5044,81808172,81748155,81818177,8204
6718,81808173,81748154,81798179,8204
8487,81788174,81748157,81808177,8202
10230,81808173,81748154,81818177,8203
11838,81808175,81738156,81818177,8203
13228,81808173,81758154,81838177,8203
14286,81808173,81748155,81808177,8203
14972,81798172,81748156,81818177,8203
15229,81818175,81728155,81808179,8201
15024,81798174,81788154,81838177,8201
14421,81808174,81758155,81838178,8205
13400,81818173,81748155,81838178,8205
12068,81808175,81728153,81798176,8204
10483,81808174,81748157,81788177,8204
8749,81808176,81748156,81828179,8204
6980,81808175,81748156,81808179,8204
5295,81828174,81738155,81808178,8203
3779,81778172,81728157,81788177,8203
2538,81808175,81768156,81798175,8202
1657,81788173,81758156,81808178,8202
1178,81828174,81758154,81858182,8203
1158,81798172,81758157,81818178,8205
1568,81818172,81768154,81798176,8201
2388,81788173,81758154,81798177,8201
3564,81808175,81758156,81808177,8205
5050,81818173,81768154,81818179,8206
6726,81808172,81748155,81798178,8202
8489,81778175,81768155,81808178,8200
10230,81828173,81748154,81798180,8204
11843,81798173,81738155,81798178,8202
13214,81828172,81758156,81828178,8203
14289,81798172,81738155,81818176,8204
14966,81808175,81758155,81808178,8204
15221,81828174,81748158,81788180,8203
15029,81818174,81738159,81818177,8202
14417,81808175,81768154,81848173,8205
13406,81818174,81738153,81818180,8205
12070,81778175,81748155,81838178,8203
10479,81798172,81748156,81818175,8203
8745,81798175,81738153,81818180,8204
6981,81818174,81758156,81838178,8201
5285,81828173,81738152,81838176,8204
3770,81818171,81718157,81798176,8202
2536,81798173,81768157,81818177,8203
1664,81798173,81758153,81808178,8205
1181,81798175,81748155,81818178,8202
1150,81808175,81748155,81818176,8202
1564,81808172,81748152,81808179,8204
2390,81808173,81758154,81818181,8201
3575,81838173,81778153,81828175,8204
5054,81788175,81758157,81818176,8203
6730,81798175,81738158,81808177,8204
8491,81798172,81768154,81788178,8203
10234,81818172,81738156,81808179,8203
11847,81818173,81748155,81798176,8204
13217,81818172,81748155,81798179,8204
14286,81818174,81738157,81828178,8207
14965,81848175,81748155,81818176,8206
